Time,CO2_ele,CO2_gas,Ele_buy,Ele_sell,Gas_buy,Dem_cha
15703200.00,0.000557,2.75,0.18,0.03,0.58,28.94
15706800.00,0.000647,2.75,0.08,0.03,0.58,28.94
15710400.00,0.000553,2.75,0.08,0.03,0.58,28.94
15714000.00,0.000532,2.75,0.05,0.03,0.58,28.94
15717600.00,0.000539,2.75,0.05,0.03,0.58,28.94
15721200.00,0.000537,2.75,0.05,0.03,0.58,28.94
15724800.00,0.000535,2.75,0.05,0.03,0.58,28.94
15728400.00,0.000544,2.75,0.05,0.03,0.58,28.94
15732000.00,0.000520,2.75,0.05,0.03,0.58,28.94
15735600.00,0.000575,2.75,0.05,0.03,0.58,28.94
15739200.00,0.000614,2.75,0.05,0.03,0.58,28.94
15742800.00,0.000679,2.75,0.05,0.03,0.58,28.94
15746400.00,0.000690,2.75,0.05,0.03,0.58,28.94
15750000.00,0.000616,2.75,0.05,0.03,0.58,28.94
15753600.00,0.000606,2.75,0.05,0.03,0.58,28.94
15757200.00,0.000570,2.75,0.05,0.03,0.58,28.94
15760800.00,0.000532,2.75,0.05,0.03,0.58,28.94
15764400.00,0.000507,2.75,0.05,0.03,0.58,28.94
15768000.00,0.000492,2.75,0.05,0.03,0.58,28.94
15771600.00,0.000467,2.75,0.08,0.03,0.58,28.94
15775200.00,0.000459,2.75,0.08,0.03,0.58,28.94
15778800.00,0.000454,2.75,0.18,0.03,0.58,28.94
15782400.00,0.000500,2.75,0.18,0.03,0.58,28.94
15786000.00,0.000483,2.75,0.18,0.03,0.58,28.94
15789600.00,0.000538,2.75,0.18,0.03,0.58,28.94
15793200.00,0.000543,2.75,0.08,0.03,0.58,28.94
15796800.00,0.000546,2.75,0.08,0.03,0.58,28.94
15800400.00,0.000558,2.75,0.05,0.03,0.58,28.94
15804000.00,0.000616,2.75,0.05,0.03,0.58,28.94
15807600.00,0.000638,2.75,0.05,0.03,0.58,28.94
15811200.00,0.000616,2.75,0.05,0.03,0.58,28.94
15814800.00,0.000608,2.75,0.05,0.03,0.58,28.94
15818400.00,0.000532,2.75,0.05,0.03,0.58,28.94
15822000.00,0.000535,2.75,0.05,0.03,0.58,28.94
15825600.00,0.000501,2.75,0.05,0.03,0.58,28.94
15829200.00,0.000615,2.75,0.05,0.03,0.58,28.94
15832800.00,0.000660,2.75,0.05,0.03,0.58,28.94
15836400.00,0.000620,2.75,0.05,0.03,0.58,28.94
15840000.00,0.000589,2.75,0.05,0.03,0.58,28.94
15843600.00,0.000545,2.75,0.05,0.03,0.58,28.94
15847200.00,0.000518,2.75,0.05,0.03,0.58,28.94
15850800.00,0.000496,2.75,0.05,0.03,0.58,28.94
15854400.00,0.000471,2.75,0.05,0.03,0.58,28.94
15858000.00,0.000462,2.75,0.08,0.03,0.58,28.94
15861600.00,0.000456,2.75,0.08,0.03,0.58,28.94
15865200.00,0.000440,2.75,0.18,0.03,0.58,28.94
15868800.00,0.000462,2.75,0.18,0.03,0.58,28.94
15872400.00,0.000499,2.75,0.18,0.03,0.58,28.94
15876000.00,0.000500,2.75,0.18,0.03,0.58,28.94
15879600.00,0.000537,2.75,0.08,0.03,0.58,28.94
15883200.00,0.000550,2.75,0.08,0.03,0.58,28.94
15886800.00,0.000569,2.75,0.05,0.03,0.58,28.94
15890400.00,0.000567,2.75,0.05,0.03,0.58,28.94
15894000.00,0.000627,2.75,0.05,0.03,0.58,28.94
15897600.00,0.000682,2.75,0.05,0.03,0.58,28.94
15901200.00,0.000685,2.75,0.05,0.03,0.58,28.94
15904800.00,0.000712,2.75,0.05,0.03,0.58,28.94
15908400.00,0.000638,2.75,0.05,0.03,0.58,28.94
15912000.00,0.000723,2.75,0.05,0.03,0.58,28.94
15915600.00,0.000698,2.75,0.05,0.03,0.58,28.94
15919200.00,0.000694,2.75,0.05,0.03,0.58,28.94
15922800.00,0.000630,2.75,0.05,0.03,0.58,28.94
15926400.00,0.000612,2.75,0.05,0.03,0.58,28.94
15930000.00,0.000576,2.75,0.05,0.03,0.58,28.94
15933600.00,0.000567,2.75,0.05,0.03,0.58,28.94
15937200.00,0.000558,2.75,0.05,0.03,0.58,28.94
15940800.00,0.000550,2.75,0.05,0.03,0.58,28.94
15944400.00,0.000535,2.75,0.08,0.03,0.58,28.94
15948000.00,0.000544,2.75,0.08,0.03,0.58,28.94
15951600.00,0.000519,2.75,0.18,0.03,0.58,28.94
15955200.00,0.000476,2.75,0.18,0.03,0.58,28.94
15958800.00,0.000534,2.75,0.18,0.03,0.58,28.94
15962400.00,0.000557,2.75,0.18,0.03,0.58,28.94
15966000.00,0.000566,2.75,0.08,0.03,0.58,28.94
15969600.00,0.000581,2.75,0.08,0.03,0.58,28.94
15973200.00,0.000596,2.75,0.05,0.03,0.58,28.94
15976800.00,0.000574,2.75,0.05,0.03,0.58,28.94
15980400.00,0.000589,2.75,0.05,0.03,0.58,28.94
15984000.00,0.000583,2.75,0.05,0.03,0.58,28.94
15987600.00,0.000530,2.75,0.05,0.03,0.58,28.94
15991200.00,0.000572,2.75,0.05,0.03,0.58,28.94
15994800.00,0.000612,2.75,0.05,0.03,0.58,28.94
15998400.00,0.000636,2.75,0.05,0.03,0.58,28.94
16002000.00,0.000661,2.75,0.05,0.03,0.58,28.94
16005600.00,0.000603,2.75,0.05,0.03,0.58,28.94
16009200.00,0.000566,2.75,0.05,0.03,0.58,28.94
16012800.00,0.000565,2.75,0.05,0.03,0.58,28.94
16016400.00,0.000574,2.75,0.05,0.03,0.58,28.94
16020000.00,0.000566,2.75,0.05,0.03,0.58,28.94
16023600.00,0.000570,2.75,0.05,0.03,0.58,28.94
16027200.00,0.000583,2.75,0.05,0.03,0.58,28.94
16030800.00,0.000601,2.75,0.08,0.03,0.58,28.94
16034400.00,0.000580,2.75,0.08,0.03,0.58,28.94
16038000.00,0.000534,2.75,0.18,0.03,0.58,28.94
16041600.00,0.000468,2.75,0.18,0.03,0.58,28.94
16045200.00,0.000519,2.75,0.18,0.03,0.58,28.94
16048800.00,0.000571,2.75,0.18,0.03,0.58,28.94
16052400.00,0.000560,2.75,0.08,0.03,0.58,28.94
16056000.00,0.000615,2.75,0.08,0.03,0.58,28.94
16059600.00,0.000574,2.75,0.05,0.03,0.58,28.94
16063200.00,0.000561,2.75,0.05,0.03,0.58,28.94
16066800.00,0.000576,2.75,0.05,0.03,0.58,28.94
16070400.00,0.000605,2.75,0.05,0.03,0.58,28.94
16074000.00,0.000661,2.75,0.05,0.03,0.58,28.94
16077600.00,0.000696,2.75,0.05,0.03,0.58,28.94
16081200.00,0.000734,2.75,0.05,0.03,0.58,28.94
16084800.00,0.000636,2.75,0.05,0.03,0.58,28.94
16088400.00,0.000635,2.75,0.05,0.03,0.58,28.94
16092000.00,0.000622,2.75,0.05,0.03,0.58,28.94
16095600.00,0.000606,2.75,0.05,0.03,0.58,28.94
16099200.00,0.000585,2.75,0.05,0.03,0.58,28.94
16102800.00,0.000507,2.75,0.05,0.03,0.58,28.94
16106400.00,0.000461,2.75,0.05,0.03,0.58,28.94
16110000.00,0.000448,2.75,0.05,0.03,0.58,28.94
16113600.00,0.000418,2.75,0.05,0.03,0.58,28.94
16117200.00,0.000422,2.75,0.08,0.03,0.58,28.94
16120800.00,0.000419,2.75,0.08,0.03,0.58,28.94
16124400.00,0.000418,2.75,0.18,0.03,0.58,28.94
16128000.00,0.000447,2.75,0.18,0.03,0.58,28.94
16131600.00,0.000476,2.75,0.18,0.03,0.58,28.94
16135200.00,0.000532,2.75,0.18,0.03,0.58,28.94
16138800.00,0.000509,2.75,0.08,0.03,0.58,28.94
16142400.00,0.000498,2.75,0.08,0.03,0.58,28.94
16146000.00,0.000493,2.75,0.05,0.03,0.58,28.94
16149600.00,0.000516,2.75,0.05,0.03,0.58,28.94
16153200.00,0.000510,2.75,0.05,0.03,0.58,28.94
16156800.00,0.000470,2.75,0.05,0.03,0.58,28.94
16160400.00,0.000460,2.75,0.05,0.03,0.58,28.94
16164000.00,0.000468,2.75,0.05,0.03,0.58,28.94
16167600.00,0.000384,2.75,0.05,0.03,0.58,28.94
16171200.00,0.000456,2.75,0.05,0.03,0.58,28.94
16174800.00,0.000566,2.75,0.05,0.03,0.58,28.94
16178400.00,0.000553,2.75,0.05,0.03,0.58,28.94
16182000.00,0.000544,2.75,0.05,0.03,0.58,28.94
16185600.00,0.000525,2.75,0.05,0.03,0.58,28.94
16189200.00,0.000519,2.75,0.05,0.03,0.58,28.94
16192800.00,0.000532,2.75,0.05,0.03,0.58,28.94
16196400.00,0.000527,2.75,0.05,0.03,0.58,28.94
16200000.00,0.000527,2.75,0.05,0.03,0.58,28.94
16203600.00,0.000544,2.75,0.08,0.03,0.58,28.94
16207200.00,0.000509,2.75,0.08,0.03,0.58,28.94
16210800.00,0.000475,2.75,0.18,0.03,0.58,28.94
16214400.00,0.000481,2.75,0.18,0.03,0.58,28.94
16218000.00,0.000505,2.75,0.18,0.03,0.58,28.94
16221600.00,0.000499,2.75,0.18,0.03,0.58,28.94
16225200.00,0.000494,2.75,0.08,0.03,0.58,28.94
16228800.00,0.000529,2.75,0.08,0.03,0.58,28.94
16232400.00,0.000552,2.75,0.05,0.03,0.58,28.94
16236000.00,0.000560,2.75,0.05,0.03,0.58,28.94
16239600.00,0.000565,2.75,0.05,0.03,0.58,28.94
16243200.00,0.000546,2.75,0.05,0.03,0.58,28.94
16246800.00,0.000558,2.75,0.05,0.03,0.58,28.94
16250400.00,0.000554,2.75,0.05,0.03,0.58,28.94
16254000.00,0.000574,2.75,0.05,0.03,0.58,28.94
16257600.00,0.000573,2.75,0.05,0.03,0.58,28.94
16261200.00,0.000587,2.75,0.05,0.03,0.58,28.94
16264800.00,0.000616,2.75,0.05,0.03,0.58,28.94
16268400.00,0.000638,2.75,0.05,0.03,0.58,28.94
16272000.00,0.000642,2.75,0.05,0.03,0.58,28.94
16275600.00,0.000647,2.75,0.05,0.03,0.58,28.94
16279200.00,0.000672,2.75,0.05,0.03,0.58,28.94
16282800.00,0.000669,2.75,0.05,0.03,0.58,28.94
16286400.00,0.000648,2.75,0.05,0.03,0.58,28.94
16290000.00,0.000635,2.75,0.08,0.03,0.58,28.94
16293600.00,0.000541,2.75,0.08,0.03,0.58,28.94
16297200.00,0.000625,2.75,0.18,0.03,0.58,28.94
16300800.00,0.000544,2.75,0.18,0.03,0.58,28.94
16304400.00,0.000639,2.75,0.18,0.03,0.58,28.94
16308000.00,0.000680,2.75,0.18,0.03,0.58,28.94
16311600.00,0.000695,2.75,0.08,0.03,0.58,28.94
16315200.00,0.000812,2.75,0.08,0.03,0.58,28.94
16318800.00,0.000724,2.75,0.05,0.03,0.58,28.94
16322400.00,0.000749,2.75,0.05,0.03,0.58,28.94
16326000.00,0.000723,2.75,0.05,0.03,0.58,28.94
16329600.00,0.000742,2.75,0.05,0.03,0.58,28.94
16333200.00,0.000747,2.75,0.05,0.03,0.58,28.94
16336800.00,0.000769,2.75,0.05,0.03,0.58,28.94
16340400.00,0.000797,2.75,0.05,0.03,0.58,28.94
16344000.00,0.000839,2.75,0.05,0.03,0.58,28.94
16347600.00,0.000847,2.75,0.05,0.03,0.58,28.94
16351200.00,0.000839,2.75,0.05,0.03,0.58,28.94
16354800.00,0.000819,2.75,0.05,0.03,0.58,28.94
16358400.00,0.000733,2.75,0.05,0.03,0.58,28.94
16362000.00,0.000730,2.75,0.05,0.03,0.58,28.94
16365600.00,0.000742,2.75,0.05,0.03,0.58,28.94
16369200.00,0.000675,2.75,0.05,0.03,0.58,28.94
16372800.00,0.000660,2.75,0.05,0.03,0.58,28.94
16376400.00,0.000613,2.75,0.08,0.03,0.58,28.94
16380000.00,0.000535,2.75,0.08,0.03,0.58,28.94
16383600.00,0.000565,2.75,0.18,0.03,0.58,28.94
16387200.00,0.000592,2.75,0.18,0.03,0.58,28.94
16390800.00,0.000718,2.75,0.18,0.03,0.58,28.94
16394400.00,0.000760,2.75,0.18,0.03,0.58,28.94
16398000.00,0.000801,2.75,0.08,0.03,0.58,28.94
16401600.00,0.000871,2.75,0.08,0.03,0.58,28.94
16405200.00,0.000866,2.75,0.05,0.03,0.58,28.94
16408800.00,0.000883,2.75,0.05,0.03,0.58,28.94
16412400.00,0.000892,2.75,0.05,0.03,0.58,28.94
16416000.00,0.000896,2.75,0.05,0.03,0.58,28.94
16419600.00,0.000909,2.75,0.05,0.03,0.58,28.94
16423200.00,0.000911,2.75,0.05,0.03,0.58,28.94
16426800.00,0.000925,2.75,0.05,0.03,0.58,28.94
16430400.00,0.000922,2.75,0.05,0.03,0.58,28.94
16434000.00,0.000904,2.75,0.05,0.03,0.58,28.94
16437600.00,0.000843,2.75,0.05,0.03,0.58,28.94
16441200.00,0.000764,2.75,0.05,0.03,0.58,28.94
16444800.00,0.000742,2.75,0.05,0.03,0.58,28.94
16448400.00,0.000673,2.75,0.05,0.03,0.58,28.94
16452000.00,0.000658,2.75,0.05,0.03,0.58,28.94
16455600.00,0.000608,2.75,0.05,0.03,0.58,28.94
16459200.00,0.000618,2.75,0.05,0.03,0.58,28.94
16462800.00,0.000583,2.75,0.08,0.03,0.58,28.94
16466400.00,0.000532,2.75,0.08,0.03,0.58,28.94
16470000.00,0.000490,2.75,0.18,0.03,0.58,28.94
16473600.00,0.000539,2.75,0.18,0.03,0.58,28.94
16477200.00,0.000550,2.75,0.18,0.03,0.58,28.94
16480800.00,0.000655,2.75,0.18,0.03,0.58,28.94
16484400.00,0.000686,2.75,0.08,0.03,0.58,28.94
16488000.00,0.000763,2.75,0.08,0.03,0.58,28.94
16491600.00,0.000791,2.75,0.05,0.03,0.58,28.94
16495200.00,0.000849,2.75,0.05,0.03,0.58,28.94
16498800.00,0.000848,2.75,0.05,0.03,0.58,28.94
16502400.00,0.000868,2.75,0.05,0.03,0.58,28.94
16506000.00,0.000877,2.75,0.05,0.03,0.58,28.94
16509600.00,0.000875,2.75,0.05,0.03,0.58,28.94
16513200.00,0.000904,2.75,0.05,0.03,0.58,28.94
16516800.00,0.000892,2.75,0.05,0.03,0.58,28.94
16520400.00,0.000785,2.75,0.05,0.03,0.58,28.94
16524000.00,0.000714,2.75,0.05,0.03,0.58,28.94
16527600.00,0.000679,2.75,0.05,0.03,0.58,28.94
16531200.00,0.000621,2.75,0.05,0.03,0.58,28.94
16534800.00,0.000626,2.75,0.05,0.03,0.58,28.94
16538400.00,0.000627,2.75,0.05,0.03,0.58,28.94
16542000.00,0.000612,2.75,0.05,0.03,0.58,28.94
16545600.00,0.000610,2.75,0.05,0.03,0.58,28.94
16549200.00,0.000597,2.75,0.08,0.03,0.58,28.94
16552800.00,0.000570,2.75,0.08,0.03,0.58,28.94
16556400.00,0.000557,2.75,0.18,0.03,0.58,28.94
16560000.00,0.000544,2.75,0.18,0.03,0.58,28.94
16563600.00,0.000586,2.75,0.18,0.03,0.58,28.94
16567200.00,0.000650,2.75,0.18,0.03,0.58,28.94
16570800.00,0.000581,2.75,0.08,0.03,0.58,28.94
16574400.00,0.000582,2.75,0.08,0.03,0.58,28.94
16578000.00,0.000590,2.75,0.05,0.03,0.58,28.94
16581600.00,0.000625,2.75,0.05,0.03,0.58,28.94
16585200.00,0.000623,2.75,0.05,0.03,0.58,28.94
16588800.00,0.000572,2.75,0.05,0.03,0.58,28.94
16592400.00,0.000572,2.75,0.05,0.03,0.58,28.94
16596000.00,0.000638,2.75,0.05,0.03,0.58,28.94
16599600.00,0.000638,2.75,0.05,0.03,0.58,28.94
16603200.00,0.000660,2.75,0.05,0.03,0.58,28.94
16606800.00,0.000673,2.75,0.05,0.03,0.58,28.94
16610400.00,0.000628,2.75,0.05,0.03,0.58,28.94
16614000.00,0.000576,2.75,0.05,0.03,0.58,28.94
16617600.00,0.000553,2.75,0.05,0.03,0.58,28.94
16621200.00,0.000563,2.75,0.05,0.03,0.58,28.94
16624800.00,0.000573,2.75,0.05,0.03,0.58,28.94
16628400.00,0.000580,2.75,0.05,0.03,0.58,28.94
16632000.00,0.000585,2.75,0.05,0.03,0.58,28.94
16635600.00,0.000592,2.75,0.08,0.03,0.58,28.94
16639200.00,0.000555,2.75,0.08,0.03,0.58,28.94
16642800.00,0.000566,2.75,0.18,0.03,0.58,28.94
16646400.00,0.000627,2.75,0.18,0.03,0.58,28.94
16650000.00,0.000615,2.75,0.18,0.03,0.58,28.94
16653600.00,0.000585,2.75,0.18,0.03,0.58,28.94
16657200.00,0.000498,2.75,0.08,0.03,0.58,28.94
16660800.00,0.000508,2.75,0.08,0.03,0.58,28.94
16664400.00,0.000482,2.75,0.05,0.03,0.58,28.94
16668000.00,0.000514,2.75,0.05,0.03,0.58,28.94
16671600.00,0.000503,2.75,0.05,0.03,0.58,28.94
16675200.00,0.000526,2.75,0.05,0.03,0.58,28.94
16678800.00,0.000498,2.75,0.05,0.03,0.58,28.94
16682400.00,0.000505,2.75,0.05,0.03,0.58,28.94
16686000.00,0.000516,2.75,0.05,0.03,0.58,28.94
16689600.00,0.000535,2.75,0.05,0.03,0.58,28.94
16693200.00,0.000570,2.75,0.05,0.03,0.58,28.94
16696800.00,0.000602,2.75,0.05,0.03,0.58,28.94
16700400.00,0.000543,2.75,0.05,0.03,0.58,28.94
16704000.00,0.000525,2.75,0.05,0.03,0.58,28.94
16707600.00,0.000555,2.75,0.05,0.03,0.58,28.94
16711200.00,0.000553,2.75,0.05,0.03,0.58,28.94
16714800.00,0.000564,2.75,0.05,0.03,0.58,28.94
16718400.00,0.000560,2.75,0.05,0.03,0.58,28.94
16722000.00,0.000543,2.75,0.08,0.03,0.58,28.94
16725600.00,0.000559,2.75,0.08,0.03,0.58,28.94
16729200.00,0.000518,2.75,0.18,0.03,0.58,28.94
16732800.00,0.000539,2.75,0.18,0.03,0.58,28.94
16736400.00,0.000565,2.75,0.18,0.03,0.58,28.94
16740000.00,0.000655,2.75,0.18,0.03,0.58,28.94
16743600.00,0.000635,2.75,0.08,0.03,0.58,28.94
16747200.00,0.000601,2.75,0.08,0.03,0.58,28.94
16750800.00,0.000661,2.75,0.05,0.03,0.58,28.94
16754400.00,0.000611,2.75,0.05,0.03,0.58,28.94
16758000.00,0.000613,2.75,0.05,0.03,0.58,28.94
16761600.00,0.000613,2.75,0.05,0.03,0.58,28.94
16765200.00,0.000739,2.75,0.05,0.03,0.58,28.94
16768800.00,0.000775,2.75,0.05,0.03,0.58,28.94
16772400.00,0.000858,2.75,0.05,0.03,0.58,28.94
16776000.00,0.000853,2.75,0.05,0.03,0.58,28.94
16779600.00,0.000735,2.75,0.05,0.03,0.58,28.94
16783200.00,0.000694,2.75,0.05,0.03,0.58,28.94
16786800.00,0.000671,2.75,0.05,0.03,0.58,28.94
16790400.00,0.000648,2.75,0.05,0.03,0.58,28.94
16794000.00,0.000619,2.75,0.05,0.03,0.58,28.94
16797600.00,0.000605,2.75,0.05,0.03,0.58,28.94
16801200.00,0.000588,2.75,0.05,0.03,0.58,28.94
16804800.00,0.000643,2.75,0.05,0.03,0.58,28.94
16808400.00,0.000652,2.75,0.08,0.03,0.58,28.94
16812000.00,0.000595,2.75,0.08,0.03,0.58,28.94
16815600.00,0.000624,2.75,0.18,0.03,0.58,28.94
16819200.00,0.000642,2.75,0.18,0.03,0.58,28.94
16822800.00,0.000636,2.75,0.18,0.03,0.58,28.94
16826400.00,0.000692,2.75,0.18,0.03,0.58,28.94
16830000.00,0.000618,2.75,0.08,0.03,0.58,28.94
16833600.00,0.000610,2.75,0.08,0.03,0.58,28.94
16837200.00,0.000586,2.75,0.05,0.03,0.58,28.94
16840800.00,0.000512,2.75,0.05,0.03,0.58,28.94
16844400.00,0.000510,2.75,0.05,0.03,0.58,28.94
16848000.00,0.000514,2.75,0.05,0.03,0.58,28.94
16851600.00,0.000529,2.75,0.05,0.03,0.58,28.94
16855200.00,0.000624,2.75,0.05,0.03,0.58,28.94
16858800.00,0.000689,2.75,0.05,0.03,0.58,28.94
16862400.00,0.000733,2.75,0.05,0.03,0.58,28.94
16866000.00,0.000774,2.75,0.05,0.03,0.58,28.94
16869600.00,0.000714,2.75,0.05,0.03,0.58,28.94
16873200.00,0.000702,2.75,0.05,0.03,0.58,28.94
16876800.00,0.000667,2.75,0.05,0.03,0.58,28.94
16880400.00,0.000634,2.75,0.05,0.03,0.58,28.94
16884000.00,0.000611,2.75,0.05,0.03,0.58,28.94
16887600.00,0.000591,2.75,0.05,0.03,0.58,28.94
16891200.00,0.000571,2.75,0.05,0.03,0.58,28.94
16894800.00,0.000585,2.75,0.08,0.03,0.58,28.94
16898400.00,0.000530,2.75,0.08,0.03,0.58,28.94
16902000.00,0.000485,2.75,0.18,0.03,0.58,28.94
16905600.00,0.000535,2.75,0.18,0.03,0.58,28.94
16909200.00,0.000557,2.75,0.18,0.03,0.58,28.94
16912800.00,0.000540,2.75,0.18,0.03,0.58,28.94
16916400.00,0.000496,2.75,0.08,0.03,0.58,28.94
16920000.00,0.000493,2.75,0.08,0.03,0.58,28.94
16923600.00,0.000508,2.75,0.05,0.03,0.58,28.94
16927200.00,0.000477,2.75,0.05,0.03,0.58,28.94
16930800.00,0.000492,2.75,0.05,0.03,0.58,28.94
16934400.00,0.000506,2.75,0.05,0.03,0.58,28.94
16938000.00,0.000519,2.75,0.05,0.03,0.58,28.94
16941600.00,0.000501,2.75,0.05,0.03,0.58,28.94
16945200.00,0.000546,2.75,0.05,0.03,0.58,28.94
16948800.00,0.000554,2.75,0.05,0.03,0.58,28.94
16952400.00,0.000630,2.75,0.05,0.03,0.58,28.94
16956000.00,0.000643,2.75,0.05,0.03,0.58,28.94
16959600.00,0.000609,2.75,0.05,0.03,0.58,28.94
16963200.00,0.000567,2.75,0.05,0.03,0.58,28.94
16966800.00,0.000567,2.75,0.05,0.03,0.58,28.94
16970400.00,0.000578,2.75,0.05,0.03,0.58,28.94
16974000.00,0.000549,2.75,0.05,0.03,0.58,28.94
16977600.00,0.000542,2.75,0.05,0.03,0.58,28.94
16981200.00,0.000489,2.75,0.08,0.03,0.58,28.94
16984800.00,0.000492,2.75,0.08,0.03,0.58,28.94
16988400.00,0.000467,2.75,0.18,0.03,0.58,28.94
16992000.00,0.000471,2.75,0.18,0.03,0.58,28.94
16995600.00,0.000496,2.75,0.18,0.03,0.58,28.94
16999200.00,0.000517,2.75,0.18,0.03,0.58,28.94
17002800.00,0.000489,2.75,0.08,0.03,0.58,28.94
17006400.00,0.000520,2.75,0.08,0.03,0.58,28.94
17010000.00,0.000505,2.75,0.05,0.03,0.58,28.94
17013600.00,0.000449,2.75,0.05,0.03,0.58,28.94
17017200.00,0.000543,2.75,0.05,0.03,0.58,28.94
17020800.00,0.000526,2.75,0.05,0.03,0.58,28.94
17024400.00,0.000482,2.75,0.05,0.03,0.58,28.94
17028000.00,0.000488,2.75,0.05,0.03,0.58,28.94
17031600.00,0.000503,2.75,0.05,0.03,0.58,28.94
17035200.00,0.000515,2.75,0.05,0.03,0.58,28.94
17038800.00,0.000517,2.75,0.05,0.03,0.58,28.94
17042400.00,0.000623,2.75,0.05,0.03,0.58,28.94
17046000.00,0.000596,2.75,0.05,0.03,0.58,28.94
17049600.00,0.000606,2.75,0.05,0.03,0.58,28.94
17053200.00,0.000608,2.75,0.05,0.03,0.58,28.94
17056800.00,0.000599,2.75,0.05,0.03,0.58,28.94
17060400.00,0.000594,2.75,0.05,0.03,0.58,28.94
17064000.00,0.000552,2.75,0.05,0.03,0.58,28.94
17067600.00,0.000527,2.75,0.08,0.03,0.58,28.94
17071200.00,0.000543,2.75,0.08,0.03,0.58,28.94
17074800.00,0.000505,2.75,0.18,0.03,0.58,28.94
17078400.00,0.000544,2.75,0.18,0.03,0.58,28.94
17082000.00,0.000550,2.75,0.18,0.03,0.58,28.94
17085600.00,0.000582,2.75,0.18,0.03,0.58,28.94
17089200.00,0.000576,2.75,0.08,0.03,0.58,28.94
17092800.00,0.000557,2.75,0.08,0.03,0.58,28.94
17096400.00,0.000561,2.75,0.05,0.03,0.58,28.94
17100000.00,0.000677,2.75,0.05,0.03,0.58,28.94
17103600.00,0.000783,2.75,0.05,0.03,0.58,28.94
17107200.00,0.000677,2.75,0.05,0.03,0.58,28.94
17110800.00,0.000554,2.75,0.05,0.03,0.58,28.94
17114400.00,0.000615,2.75,0.05,0.03,0.58,28.94
17118000.00,0.000598,2.75,0.05,0.03,0.58,28.94
17121600.00,0.000654,2.75,0.05,0.03,0.58,28.94
17125200.00,0.000721,2.75,0.05,0.03,0.58,28.94
17128800.00,0.000654,2.75,0.05,0.03,0.58,28.94
17132400.00,0.000608,2.75,0.05,0.03,0.58,28.94
17136000.00,0.000602,2.75,0.05,0.03,0.58,28.94
17139600.00,0.000609,2.75,0.05,0.03,0.58,28.94
17143200.00,0.000627,2.75,0.05,0.03,0.58,28.94
17146800.00,0.000613,2.75,0.05,0.03,0.58,28.94
17150400.00,0.000592,2.75,0.05,0.03,0.58,28.94
17154000.00,0.000592,2.75,0.08,0.03,0.58,28.94
17157600.00,0.000591,2.75,0.08,0.03,0.58,28.94
17161200.00,0.000581,2.75,0.18,0.03,0.58,28.94
17164800.00,0.000608,2.75,0.18,0.03,0.58,28.94
17168400.00,0.000658,2.75,0.18,0.03,0.58,28.94
17172000.00,0.000634,2.75,0.18,0.03,0.58,28.94
17175600.00,0.000690,2.75,0.08,0.03,0.58,28.94
17179200.00,0.000698,2.75,0.08,0.03,0.58,28.94
17182800.00,0.000763,2.75,0.05,0.03,0.58,28.94
17186400.00,0.000767,2.75,0.05,0.03,0.58,28.94
17190000.00,0.000797,2.75,0.05,0.03,0.58,28.94
17193600.00,0.000774,2.75,0.05,0.03,0.58,28.94
17197200.00,0.000814,2.75,0.05,0.03,0.58,28.94
17200800.00,0.000862,2.75,0.05,0.03,0.58,28.94
17204400.00,0.000872,2.75,0.05,0.03,0.58,28.94
17208000.00,0.000744,2.75,0.05,0.03,0.58,28.94
17211600.00,0.000688,2.75,0.05,0.03,0.58,28.94
17215200.00,0.000641,2.75,0.05,0.03,0.58,28.94
17218800.00,0.000636,2.75,0.05,0.03,0.58,28.94
17222400.00,0.000645,2.75,0.05,0.03,0.58,28.94
17226000.00,0.000638,2.75,0.05,0.03,0.58,28.94
17229600.00,0.000633,2.75,0.05,0.03,0.58,28.94
17233200.00,0.000621,2.75,0.05,0.03,0.58,28.94
17236800.00,0.000610,2.75,0.05,0.03,0.58,28.94
17240400.00,0.000598,2.75,0.08,0.03,0.58,28.94
17244000.00,0.000596,2.75,0.08,0.03,0.58,28.94
17247600.00,0.000557,2.75,0.18,0.03,0.58,28.94
17251200.00,0.000579,2.75,0.18,0.03,0.58,28.94
17254800.00,0.000620,2.75,0.18,0.03,0.58,28.94
17258400.00,0.000591,2.75,0.18,0.03,0.58,28.94
17262000.00,0.000528,2.75,0.08,0.03,0.58,28.94
17265600.00,0.000547,2.75,0.08,0.03,0.58,28.94
17269200.00,0.000564,2.75,0.05,0.03,0.58,28.94
17272800.00,0.000533,2.75,0.05,0.03,0.58,28.94
17276400.00,0.000559,2.75,0.05,0.03,0.58,28.94
17280000.00,0.000580,2.75,0.05,0.03,0.58,28.94
17283600.00,0.000651,2.75,0.05,0.03,0.58,28.94
17287200.00,0.000728,2.75,0.05,0.03,0.58,28.94
17290800.00,0.000737,2.75,0.05,0.03,0.58,28.94
17294400.00,0.000719,2.75,0.05,0.03,0.58,28.94
17298000.00,0.000700,2.75,0.05,0.03,0.58,28.94
17301600.00,0.000664,2.75,0.05,0.03,0.58,28.94
17305200.00,0.000650,2.75,0.05,0.03,0.58,28.94
17308800.00,0.000631,2.75,0.05,0.03,0.58,28.94
17312400.00,0.000608,2.75,0.05,0.03,0.58,28.94
17316000.00,0.000587,2.75,0.05,0.03,0.58,28.94
17319600.00,0.000553,2.75,0.05,0.03,0.58,28.94
