Time,electricalGroup.Ppv,electricalGroup.Ir,electricalGroup.Pdem,electricalGroup.Ppla,electricalGroup.Pgen,electricalGroup.Soc,electricalGroup.Pbat,electricalGroup.Pgri.real,electricalGroup.batCon1.chaCyc.active,electricalGroup.batCon1.staBy.active,electricalGroup.batCon1.disCyc.active
14533200,20534.68,10.56,-12262744.00,-539834.94,15461546.00,0.08,2680067.00,565.12,1.00,0.00,0.00
14536800,276897.16,142.44,-12120558.00,-703219.80,15363958.00,0.08,2812420.00,-4657.10,1.00,0.00,0.00
14540400,748572.40,385.07,-12723554.00,-691743.06,15134714.00,0.08,2472482.50,4493.63,1.00,0.00,0.00
14544000,1299632.40,668.54,-13043674.00,-709194.44,14939597.00,0.09,2483227.20,-3133.44,1.00,0.00,0.00
14547600,1771488.50,911.26,-13450359.00,-700836.44,14766955.00,0.09,2391572.80,4324.70,1.00,0.00,0.00
14551200,1895303.10,974.95,-13348515.00,-703212.20,14559219.00,0.09,2402779.80,-15.47,1.00,0.00,0.00
14554800,1967821.50,1012.25,-13918534.00,-719153.40,14291254.00,0.10,1628936.90,7549.02,1.00,0.00,0.00
14558400,1827978.80,940.32,-13738013.00,-689251.00,14040316.00,0.10,1443679.90,2648.94,1.00,0.00,0.00
14562000,1343567.20,691.14,-14264483.00,-621208.06,13841595.00,0.10,311359.10,11887.51,1.00,0.00,0.00
14565600,679789.50,349.69,-14625927.00,-446971.47,13670401.00,0.10,-713742.60,8965.28,0.00,0.00,1.00
14569200,440302.16,226.49,-14763062.00,-440658.56,13705935.00,0.10,-1056593.00,890.44,0.00,0.00,1.00
14572800,369900.03,190.28,-14626697.00,-440658.56,13703484.00,0.10,-994215.90,-244.76,0.00,0.00,1.00
14576400,245773.38,126.43,-14729007.00,-442749.97,13576429.00,0.09,-1346390.90,3163.42,0.00,0.00,1.00
14580000,112788.96,58.02,-14835617.00,-434690.94,13449699.00,0.09,-1705213.50,2606.12,0.00,0.00,1.00
14583600,23374.15,12.02,-14428926.00,-540813.30,13396645.00,0.09,-1551127.80,-1407.99,0.00,0.00,1.00
14587200,0.00,0.00,-14372811.00,-534293.90,13254926.00,0.08,-1651500.40,678.65,0.00,0.00,1.00
14590800,0.00,0.00,-13862447.00,-534985.75,13127923.00,0.08,-1272793.10,-3283.79,0.00,0.00,1.00
14594400,0.00,0.00,-13860641.00,-536630.94,12995491.00,0.08,-1400645.60,1135.05,0.00,0.00,1.00
14598000,0.00,0.00,-13552414.00,-540406.30,12888371.00,0.08,-1206143.00,-1693.35,0.00,0.00,1.00
14601600,0.00,0.00,-13012930.00,-541117.90,12750686.00,0.07,-806803.44,-3441.84,0.00,0.00,1.00
14605200,0.00,0.00,-12890778.00,-539454.50,12578802.00,0.07,-851018.00,412.49,0.00,0.00,1.00
14608800,0.00,0.00,-12722811.00,-552574.60,12379075.00,0.07,-895925.25,385.13,0.00,0.00,1.00
14612400,0.00,0.00,-12560728.00,-525910.90,12274302.00,0.07,-813057.50,-720.60,0.00,0.00,1.00
14616000,0.00,0.00,-12508337.00,-525910.90,12113726.00,0.07,-919594.00,928.37,0.00,0.00,1.00
14619600,16313.54,8.39,-12658705.00,-512801.16,11918607.00,0.06,-1234245.90,2339.97,0.00,0.00,1.00
14623200,131753.90,67.77,-12693809.00,-537947.94,11702022.00,0.06,-1397229.40,751.90,0.00,0.00,1.00
14626800,501330.00,257.89,-12791889.00,-549361.60,11442530.00,0.06,-1401369.00,-3978.60,0.00,0.00,1.00
14630400,1340134.00,689.37,-13385874.00,-541104.60,11147122.00,0.06,-1438133.00,1589.97,0.00,0.00,1.00
14634000,1530236.10,787.16,-13284456.00,-566329.80,10758361.00,0.05,-1554955.80,7233.27,0.00,0.00,1.00
14637600,1470882.50,756.63,-13870467.00,-537406.40,10442339.00,0.05,0.00,2494652.20,0.00,1.00,0.00
14641200,1989454.50,1023.38,-13833905.00,-538125.94,10242339.00,0.05,0.00,2140237.20,0.00,1.00,0.00
14644800,2081149.50,1070.55,-13753227.00,-538415.90,10010189.00,0.05,0.00,2200304.50,0.00,1.00,0.00
14648400,1883702.10,968.98,-14237015.00,-539431.40,9805383.00,0.05,0.00,3087361.80,0.00,1.00,0.00
14652000,1666781.90,857.40,-14073908.00,-546653.80,9528929.00,0.05,0.00,3424851.20,0.00,1.00,0.00
14655600,1102682.40,567.22,-13954832.00,-543282.60,9272315.00,0.05,0.00,4123116.80,0.00,1.00,0.00
14659200,671452.70,345.40,-14069732.00,-537415.25,8973496.00,0.05,0.00,4962199.00,0.00,1.00,0.00
14662800,408412.80,210.09,-14242440.00,-543355.60,8674106.00,0.05,0.00,5703277.00,0.00,1.00,0.00
14666400,69966.05,35.99,-14120837.00,-533996.06,8302924.00,0.05,0.00,6281943.50,0.00,1.00,0.00
14670000,15303.61,7.87,-14130038.00,-488367.72,7797685.00,0.05,0.00,6805417.00,0.00,1.00,0.00
14673600,420.69,0.22,-13698043.00,-579127.75,7191011.00,0.05,0.00,7085739.50,0.00,1.00,0.00
14677200,0.00,0.00,-13223405.00,-554600.60,6947125.00,0.05,0.00,6830880.00,0.00,1.00,0.00
14680800,0.00,0.00,-12929291.00,-537617.56,6630836.00,0.05,0.00,6836072.50,0.00,1.00,0.00
14684400,0.00,0.00,-12379624.00,-529751.70,6533181.50,0.05,0.00,6376194.50,0.00,1.00,0.00
14688000,0.00,0.00,-11874080.00,-529751.70,6253794.50,0.05,0.00,6150037.50,0.00,1.00,0.00
14691600,0.00,0.00,-11666646.00,-526862.00,6098737.00,0.05,0.00,6094771.00,0.00,1.00,0.00
14695200,0.00,0.00,-11613088.00,-507348.70,5858794.50,0.05,0.00,6261642.00,0.00,1.00,0.00
14698800,0.00,0.00,-11488856.00,-517742.72,5682068.00,0.05,0.00,6324530.50,0.00,1.00,0.00
14702400,1198.66,0.62,-11962454.00,-518178.56,5525905.00,0.05,0.00,6953528.50,0.00,1.00,0.00
14706000,135718.48,69.81,-12240210.00,-553507.30,5351424.00,0.05,0.00,7306575.00,0.00,1.00,0.00
14709600,533990.20,274.69,-12780779.00,-559393.75,5231868.00,0.05,0.00,7574314.00,0.00,1.00,0.00
14713200,1061700.00,546.14,-13488715.00,-520863.20,5116580.50,0.05,0.00,7831298.00,0.00,1.00,0.00
14716800,1461823.00,751.97,-14265249.00,-517521.72,5006055.50,0.05,0.00,8314892.50,0.00,1.00,0.00
14720400,1772519.00,911.79,-14706088.00,-517521.72,4900776.50,0.05,0.00,8550314.00,0.00,1.00,0.00
14724000,1983650.00,1020.40,-15113817.00,-523055.56,4813219.50,0.05,0.00,8840003.00,0.00,1.00,0.00
14727600,2058940.40,1059.13,-15327408.00,-532118.44,4726415.50,0.05,0.00,9074170.00,0.00,1.00,0.00
14731200,1997386.00,1027.46,-15830138.00,-549282.44,4642053.00,0.05,0.00,9739982.00,0.00,1.00,0.00
14734800,1833821.80,943.32,-15994709.00,-549738.60,4585598.50,0.05,0.00,10125027.00,0.00,1.00,0.00
14738400,1586965.50,816.34,-15639905.00,-723379.30,4510808.00,0.05,0.00,10265511.00,0.00,1.00,0.00
14742000,1218592.60,626.85,-15337712.00,-717770.94,4456107.50,0.05,0.00,10380783.00,0.00,1.00,0.00
14745600,776017.20,399.19,-15294349.00,-709095.20,4405932.50,0.05,0.00,10821494.00,0.00,1.00,0.00
14749200,274501.00,141.20,-14789576.00,-709939.44,4353079.00,0.05,0.00,10871935.00,0.00,1.00,0.00
14752800,63335.96,32.58,-14393119.00,-721246.06,4311602.50,0.05,0.00,10739426.00,0.00,1.00,0.00
14756400,21222.50,10.92,-13952296.00,-716639.30,4264898.00,0.05,0.00,10382815.00,0.00,1.00,0.00
14760000,0.00,0.00,-13223406.00,-717815.00,4229551.00,0.05,0.00,9711670.00,0.00,1.00,0.00
14763600,0.00,0.00,-12840198.00,-716838.60,4226335.00,0.05,0.00,9330702.00,0.00,1.00,0.00
14767200,0.00,0.00,-12419120.00,-711036.30,4227510.00,0.05,0.00,8902647.00,0.00,1.00,0.00
14770800,0.00,0.00,-11881222.00,-715553.06,4239285.00,0.05,0.00,8357490.50,0.00,1.00,0.00
14774400,0.00,0.00,-11361143.00,-690556.20,4249339.50,0.05,0.00,7802360.00,0.00,1.00,0.00
14778000,0.00,0.00,-11069827.00,-645225.56,4265286.00,0.05,0.00,7449766.00,0.00,1.00,0.00
14781600,0.00,0.00,-11150452.00,-522435.20,4302048.00,0.05,0.00,7370839.50,0.00,1.00,0.00
14785200,0.00,0.00,-11184545.00,-498583.62,4358228.50,0.05,0.00,7324900.50,0.00,1.00,0.00
14788800,887.84,0.46,-11538835.00,-544654.70,4409673.00,0.05,0.00,7672928.50,0.00,1.00,0.00
14792400,127382.88,65.53,-11809969.00,-500640.03,4481594.50,0.05,0.00,7701631.50,0.00,1.00,0.00
14796000,600219.30,308.75,-12120623.00,-499483.28,4593335.00,0.05,0.00,7426552.50,0.00,1.00,0.00
14799600,1052512.10,541.42,-12718069.00,-499483.28,4711430.00,0.05,0.00,7453610.00,0.00,1.00,0.00
14803200,1436179.10,738.78,-13464743.00,-495279.38,4830469.00,0.05,0.00,7693374.50,0.00,1.00,0.00
14806800,1752895.60,901.70,-14090141.00,-504218.03,4946310.50,0.05,0.00,7895153.00,0.00,1.00,0.00
14810400,1979619.40,1018.32,-14539000.00,-495683.22,5087487.50,0.05,0.00,7967577.00,0.00,1.00,0.00
14814000,2052229.60,1055.67,-14773098.00,-492328.47,5358930.00,0.05,0.00,7854266.50,0.00,1.00,0.00
14817600,1993597.00,1025.51,-15274263.00,-488389.94,5583180.50,0.05,0.00,8185876.00,0.00,1.00,0.00
14821200,1799277.20,925.55,-15273084.00,-525101.00,5927791.50,0.05,0.00,8071116.50,0.00,1.00,0.00
14824800,1499713.40,771.46,-15454821.00,-549476.80,6275244.50,0.05,0.00,8229340.00,0.00,1.00,0.00
14828400,1148403.10,590.74,-15486744.00,-549476.80,6538978.50,0.05,0.00,8348839.50,0.00,1.00,0.00
14832000,641981.60,330.24,-15266012.00,-576850.44,6678912.00,0.05,0.00,8521969.00,0.00,1.00,0.00
14835600,250576.47,128.90,-14914421.00,-611069.30,6927819.00,0.05,0.00,8347095.50,0.00,1.00,0.00
14839200,40422.14,20.79,-14279026.00,-729006.50,7110340.00,0.05,0.00,7857270.50,0.00,1.00,0.00
14842800,9300.01,4.78,-13853064.00,-731743.50,7244116.00,0.05,0.00,7331391.50,0.00,1.00,0.00
14846400,358.86,0.18,-13167801.00,-760712.94,7290345.50,0.05,0.00,6637809.50,0.00,1.00,0.00
14850000,0.00,0.00,-12628694.00,-760710.30,7360287.50,0.05,0.00,6029117.50,0.00,1.00,0.00
14853600,0.00,0.00,-12157480.00,-749636.44,7479625.00,0.05,0.00,5427491.50,0.00,1.00,0.00
14857200,0.00,0.00,-11589157.00,-750855.44,7511416.00,0.05,0.00,4828596.00,0.00,1.00,0.00
14860800,0.00,0.00,-11164958.00,-744867.60,8066780.50,0.05,0.00,3843044.80,0.00,1.00,0.00
14864400,0.00,0.00,-11023479.00,-746480.06,8458741.00,0.05,0.00,3311218.00,0.00,1.00,0.00
14868000,0.00,0.00,-10834955.00,-766978.75,8930393.00,0.05,0.00,2671541.00,0.00,1.00,0.00
14871600,0.00,0.00,-10805516.00,-767842.10,9012282.00,0.05,0.00,2561076.50,0.00,1.00,0.00
14875200,2330.46,1.20,-11145748.00,-781337.20,9360048.00,0.05,0.00,2564707.00,0.00,1.00,0.00
14878800,129376.26,66.55,-11705092.00,-767041.40,9752153.00,0.05,0.00,2590604.00,0.00,1.00,0.00
14882400,570348.25,293.39,-11902714.00,-758561.20,10167761.00,0.05,0.00,1923166.10,0.00,1.00,0.00
14886000,1045103.94,537.60,-12634049.00,-719095.94,10316200.00,0.05,0.00,1991841.20,0.00,1.00,0.00
14889600,1454337.20,748.12,-13314861.00,-704999.56,10493616.00,0.05,0.00,2071907.50,0.00,1.00,0.00
14893200,1761802.90,906.28,-14101014.00,-522708.84,10640181.00,0.05,0.00,2221738.80,0.00,1.00,0.00
14896800,1961841.00,1009.18,-14684888.00,-496234.28,10737535.00,0.05,0.00,2481746.20,0.00,1.00,0.00
14900400,2026396.90,1042.39,-15140703.00,-495899.88,10897491.00,0.05,0.00,2712714.50,0.00,1.00,0.00
14904000,1955925.00,1006.13,-15345124.00,-495899.88,11020392.00,0.05,0.00,2864706.50,0.00,1.00,0.00
14907600,1782157.90,916.75,-15645372.00,-497678.12,11108531.00,0.05,0.00,3252361.20,0.00,1.00,0.00
14911200,1256239.90,646.21,-15840247.00,-472740.22,11276646.00,0.05,0.00,3780101.50,0.00,1.00,0.00
14914800,622558.75,320.25,-15922527.00,-431706.12,11592957.00,0.05,0.00,4138717.00,0.00,1.00,0.00
14918400,406636.25,209.18,-15443648.00,-437239.60,11761376.00,0.05,0.00,3712875.80,0.00,1.00,0.00
14922000,190540.03,98.01,-14974897.00,-455971.44,11950923.00,0.05,0.00,3289405.50,0.00,1.00,0.00
14925600,73735.08,37.93,-14711918.00,-449236.72,12166150.00,0.05,0.00,2921270.20,0.00,1.00,0.00
14929200,20397.94,10.49,-14411260.00,-448733.72,12501908.00,0.05,0.00,2337688.00,0.00,1.00,0.00
14932800,569.32,0.29,-13864277.00,-500328.30,12846919.00,0.05,0.00,1517117.10,0.00,1.00,0.00
14936400,0.00,0.00,-13326213.00,-504241.44,13057028.00,0.05,0.00,773426.40,0.00,1.00,0.00
14940000,0.00,0.00,-12699935.00,-504241.44,13367283.00,0.05,155070.40,-8036.64,1.00,0.00,0.00
14943600,0.00,0.00,-12108909.00,-558762.56,13611347.00,0.05,936977.56,-6698.26,1.00,0.00,0.00
14947200,0.00,0.00,-11393764.00,-715814.10,13774223.00,0.05,1658457.60,-6186.82,1.00,0.00,0.00
14950800,0.00,0.00,-11137436.00,-723472.06,13961346.00,0.06,2096698.20,-3739.66,1.00,0.00,0.00
14954400,0.00,0.00,-11015692.00,-736595.80,14174051.00,0.06,2419005.80,-2757.38,1.00,0.00,0.00
14958000,0.00,0.00,-10956653.00,-758564.90,14261328.00,0.06,2545043.00,-1067.05,1.00,0.00,0.00
14961600,803.82,0.41,-11374715.00,-762963.44,14373227.00,0.06,2238980.80,2628.57,1.00,0.00,0.00
14965200,30255.97,15.56,-12038049.00,-493862.16,14509046.00,0.07,2008983.40,1592.74,1.00,0.00,0.00
14968800,107723.26,55.41,-12444190.00,-524603.50,14612905.00,0.07,1753930.90,2096.06,1.00,0.00,0.00
14972400,340809.03,175.31,-13274666.00,-524221.75,14706890.00,0.07,1249780.00,969.17,1.00,0.00,0.00
14976000,917710.70,472.07,-14227432.00,-521569.78,14714324.00,0.07,885044.20,2010.95,1.00,0.00,0.00
14979600,1319558.80,678.79,-14966353.00,-517091.40,14775916.00,0.07,616233.30,4202.72,1.00,0.00,0.00
14983200,1422097.90,731.53,-15504861.00,-515383.44,14856857.00,0.08,262349.03,3638.75,1.00,0.00,0.00
14986800,1100980.50,566.35,-15639885.00,-475054.75,14936904.00,0.08,-69823.84,7231.30,0.00,0.00,1.00
14990400,488721.16,251.40,-15928312.00,-434073.72,15037099.00,0.07,-831006.56,5558.57,0.00,0.00,1.00
14994000,368484.25,189.55,-16251279.00,-418399.60,15009120.00,0.07,-1291942.50,131.43,0.00,0.00,1.00
14997600,378990.34,194.95,-16402293.00,-406255.84,15425826.00,0.07,-1003991.25,-258.65,0.00,0.00,1.00
15001200,427797.70,220.06,-16055491.00,-406255.84,15443300.00,0.07,-596494.20,-5844.74,0.00,0.00,1.00
15004800,459950.90,236.60,-16152796.00,-390820.44,15386668.00,0.07,-694635.20,2362.64,0.00,0.00,1.00
15008400,272041.20,139.94,-15674215.00,-369020.90,15417535.00,0.07,-356533.72,-2873.66,0.00,0.00,1.00
15012000,113884.57,58.58,-15488986.00,-874.16,15467207.00,0.07,86959.97,-4271.54,1.00,0.00,0.00
15015600,16386.18,8.43,-14992934.00,-1281.32,15662308.00,0.07,679077.70,-5401.02,1.00,0.00,0.00
15019200,0.00,0.00,-14157088.00,0.00,15753567.00,0.07,1588512.00,-7966.72,1.00,0.00,0.00
15022800,0.00,0.00,-13783339.00,-1281.32,15802472.00,0.07,2014235.40,-3615.91,1.00,0.00,0.00
15026400,0.00,0.00,-13376499.00,-99436.36,15847101.00,0.07,2368133.80,-3031.88,1.00,0.00,0.00
15030000,0.00,0.00,-12531557.00,-355469.66,15974982.00,0.08,3081804.80,-6150.96,1.00,0.00,0.00
15033600,0.00,0.00,-12004447.00,-458879.10,15967315.00,0.08,3500418.50,-3570.09,1.00,0.00,0.00
15037200,0.00,0.00,-11829719.00,-458133.80,15985445.00,0.09,3695930.50,-1661.36,1.00,0.00,0.00
15040800,0.00,0.00,-11462062.00,-454303.40,15958232.00,0.09,4038912.50,-2954.31,1.00,0.00,0.00
15044400,0.00,0.00,-11576630.00,-467463.03,15950647.00,0.10,3907715.00,1161.16,1.00,0.00,0.00
15048000,2101.71,1.08,-11904798.00,-523747.53,15874753.00,0.10,3452185.00,3876.13,1.00,0.00,0.00
15051600,95847.77,49.30,-12469484.00,-515532.20,15847780.00,0.11,2960727.50,2115.66,1.00,0.00,0.00
15055200,513692.10,264.24,-13345596.00,-515532.20,15652380.00,0.11,2310072.20,5127.95,1.00,0.00,0.00
15058800,988437.50,508.46,-14107712.00,-509207.80,15427897.00,0.11,1803507.80,4093.15,1.00,0.00,0.00
15062400,1401906.50,721.15,-14867692.00,-487320.10,15228123.00,0.11,1280013.80,4996.61,1.00,0.00,0.00
15066000,1715702.00,882.56,-15270841.00,-491841.40,14985360.00,0.12,941629.25,3249.73,1.00,0.00,0.00
15069600,1941106.40,998.51,-15661865.00,-501732.16,14769581.00,0.12,550866.70,3776.39,1.00,0.00,0.00
15073200,2072142.40,1065.92,-16004167.00,-510516.50,14595119.00,0.12,156907.25,4329.53,1.00,0.00,0.00
15076800,1755628.80,903.10,-15777277.00,-518272.06,14414845.00,0.12,-118703.66,6371.52,0.00,0.00,1.00
15080400,1565703.50,805.40,-16011403.00,-515410.25,14229841.00,0.12,-727877.80,3390.69,0.00,0.00,1.00
15084000,1456247.50,749.10,-16129588.00,-518753.66,14002410.00,0.11,-1184737.00,4947.59,0.00,0.00,1.00
15087600,1186409.90,610.29,-15664419.00,-527597.25,13883258.00,0.11,-1121566.90,781.79,0.00,0.00,1.00
15091200,763004.00,392.49,-15459707.00,-518009.44,13761622.00,0.11,-1450389.60,2700.86,0.00,0.00,1.00
15094800,354207.53,182.21,-15086191.00,-513125.22,13672397.00,0.11,-1571737.90,973.67,0.00,0.00,1.00
15098400,50896.11,26.18,-14252824.00,-454860.50,13608284.00,0.10,-1055389.60,-6884.80,0.00,0.00,1.00
15102000,17584.35,9.05,-13777137.00,-461776.30,13704962.00,0.10,-520903.20,-4536.01,0.00,0.00,1.00
15105600,6.47,0.00,-13277552.00,-450832.75,13726614.00,0.10,-6331.07,-4566.56,0.00,0.00,1.00
15109200,0.00,0.00,-12841277.00,-444739.34,13682906.00,0.10,393469.00,-3421.01,1.00,0.00,0.00
15112800,0.00,0.00,-12484454.00,-435922.94,13552712.00,0.10,630314.30,-2020.41,1.00,0.00,0.00
15116400,0.00,0.00,-11974862.00,-431846.72,13388457.00,0.10,978749.90,-2998.41,1.00,0.00,0.00
15120000,0.00,0.00,-11502422.00,-431846.72,13215401.00,0.11,1278563.40,-2569.09,1.00,0.00,0.00
15123600,0.00,0.00,-11381166.00,-440468.66,13190055.00,0.11,1367671.60,-749.04,1.00,0.00,0.00
15127200,0.00,0.00,-11265998.00,-426857.38,13004699.00,0.11,1312329.10,485.50,1.00,0.00,0.00
15130800,0.00,0.00,-11421530.00,-432958.80,12870969.00,0.11,1019015.20,2534.59,1.00,0.00,0.00
15134400,2432.45,1.25,-11325781.00,-436329.80,12707287.00,0.11,948132.06,523.80,1.00,0.00,0.00
15138000,56910.09,29.27,-11487151.00,-420940.03,12534278.00,0.11,684652.60,1555.14,1.00,0.00,0.00
15141600,346917.53,178.46,-11729837.00,-412028.28,12226802.00,0.11,428568.80,-3285.44,1.00,0.00,0.00
15145200,960799.80,494.24,-12006889.00,-427681.60,11924005.00,0.11,450543.88,309.36,1.00,0.00,0.00
15148800,1417001.40,728.91,-12044093.00,-459354.97,11568628.00,0.11,482537.72,356.38,1.00,0.00,0.00
15152400,1734125.20,892.04,-11802702.00,-472192.80,11166003.00,0.12,624422.80,-810.21,1.00,0.00,0.00
15156000,1926151.60,990.82,-11807847.00,-472192.80,10793329.00,0.12,441660.12,2218.79,1.00,0.00,0.00
15159600,1989499.00,1023.40,-11878341.00,-497224.60,10503948.00,0.12,121025.37,3144.41,1.00,0.00,0.00
15163200,1907458.00,981.20,-11784947.00,-697235.75,10241577.00,0.12,-328194.34,4953.11,0.00,0.00,1.00
15166800,1533366.80,788.77,-11922328.00,-701162.00,9982038.00,0.11,-1099168.60,8916.44,0.00,0.00,1.00
15170400,672259.20,345.81,-12041406.00,-719099.06,9782891.00,0.11,-2293076.50,12277.99,0.00,0.00,1.00
15174000,634347.80,326.31,-12220193.00,-725107.56,9665610.00,0.11,-2645552.80,-210.38,0.00,0.00,1.00
15177600,692333.25,356.14,-12775107.00,-747847.75,9522215.00,0.10,-3300414.20,7991.86,0.00,0.00,1.00
15181200,313452.47,161.24,-12759643.00,-751823.80,9321977.00,0.09,-3869646.50,6391.04,0.00,0.00,1.00
15184800,91087.38,46.86,-12572400.00,-729818.40,9214519.00,0.09,-3997146.80,-535.09,0.00,0.00,1.00
15188400,37513.41,19.30,-12336753.00,-726066.00,9089531.00,0.08,-3936172.50,-397.81,0.00,0.00,1.00
15192000,0.00,0.00,-12252316.00,-715677.30,8895660.00,0.07,-4071441.80,891.57,0.00,0.00,1.00
15195600,0.00,0.00,-12243177.00,-517988.94,8627095.00,0.06,-4133541.20,529.79,0.00,0.00,1.00
15199200,0.00,0.00,-12011941.00,-502630.47,8271180.50,0.05,-4242453.00,938.10,0.00,0.00,1.00
15202800,0.00,0.00,-11662215.00,-489756.28,7717241.50,0.05,0.00,4434729.50,0.00,1.00,0.00
15206400,0.00,0.00,-11584345.00,-477630.16,7309560.50,0.05,0.00,4752414.50,0.00,1.00,0.00
15210000,0.00,0.00,-11340166.00,-445148.84,6958550.50,0.05,0.00,4826764.00,0.00,1.00,0.00
15213600,0.00,0.00,-11255182.00,-430430.75,6715353.50,0.05,0.00,4970259.50,0.00,1.00,0.00
15217200,0.00,0.00,-11012163.00,-441999.20,6408307.50,0.05,0.00,5045855.00,0.00,1.00,0.00
15220800,2944.36,1.51,-11118680.00,-442440.84,6181402.50,0.05,0.00,5376773.50,0.00,1.00,0.00
15224400,105739.41,54.39,-11255038.00,-458725.62,6003431.50,0.05,0.00,5604593.00,0.00,1.00,0.00
15228000,525298.00,270.22,-11302525.00,-448680.40,5853355.50,0.05,0.00,5372551.50,0.00,1.00,0.00
15231600,941018.40,484.06,-11340510.00,-453099.22,5698151.00,0.05,0.00,5154440.00,0.00,1.00,0.00
15235200,988363.44,508.42,-11504225.00,-442940.22,5544738.00,0.05,0.00,5414064.00,0.00,1.00,0.00
15238800,1320129.50,679.08,-11525201.00,-448507.16,5517772.50,0.05,0.00,5135806.00,0.00,1.00,0.00
15242400,1326162.80,682.18,-11665477.00,-513669.30,5752439.00,0.05,0.00,5100545.00,0.00,1.00,0.00
15246000,1333743.00,686.08,-11615861.00,-519527.78,5743377.00,0.05,0.00,5058268.50,0.00,1.00,0.00
15249600,1404420.40,722.44,-11784276.00,-520128.25,5637775.00,0.05,0.00,5262208.50,0.00,1.00,0.00
15253200,1130227.60,581.39,-12198050.00,-523781.06,5458415.00,0.05,0.00,6133188.00,0.00,1.00,0.00
15256800,967797.80,497.84,-12190988.00,-518488.20,5257268.50,0.05,0.00,6484409.50,0.00,1.00,0.00
15260400,714843.56,367.72,-12270726.00,-504576.34,5016766.50,0.05,0.00,7043692.00,0.00,1.00,0.00
15264000,549857.50,282.85,-12287967.00,-489088.70,4929563.00,0.05,0.00,7297635.00,0.00,1.00,0.00
15267600,406894.88,209.31,-12298431.00,-501201.20,4726332.00,0.05,0.00,7666405.50,0.00,1.00,0.00
15271200,162737.98,83.71,-12226114.00,-524133.03,4534948.00,0.05,0.00,8052561.00,0.00,1.00,0.00
15274800,37750.80,19.42,-12158104.00,-515780.62,4442397.50,0.05,0.00,8193736.50,0.00,1.00,0.00
15278400,3587.99,1.85,-11875007.00,-521245.22,4373034.00,0.05,0.00,8019630.00,0.00,1.00,0.00
15282000,0.00,0.00,-11679094.00,-510429.20,4319375.50,0.05,0.00,7870147.50,0.00,1.00,0.00
15285600,0.00,0.00,-11585617.00,-506438.84,4281718.50,0.05,0.00,7810338.00,0.00,1.00,0.00
15289200,0.00,0.00,-11261068.00,-491213.53,4256845.50,0.05,0.00,7495435.50,0.00,1.00,0.00
15292800,0.00,0.00,-10834793.00,-451006.84,4227956.50,0.05,0.00,7057843.50,0.00,1.00,0.00
15296400,0.00,0.00,-10805366.00,-451006.84,4211322.00,0.05,0.00,7045050.50,0.00,1.00,0.00
15300000,0.00,0.00,-10666048.00,-451080.53,4225709.50,0.05,0.00,6891419.00,0.00,1.00,0.00
15303600,0.00,0.00,-10813930.00,-426195.78,4228108.50,0.05,0.00,7012017.00,0.00,1.00,0.00
15307200,4033.73,2.07,-11263233.00,-427988.53,4251648.50,0.05,0.00,7435539.50,0.00,1.00,0.00
15310800,155983.45,80.24,-11721672.00,-428807.40,4283990.00,0.05,0.00,7710506.00,0.00,1.00,0.00
15314400,357794.90,184.05,-11969808.00,-425392.70,4348387.00,0.05,0.00,7689019.00,0.00,1.00,0.00
15318000,707047.75,363.71,-12670521.00,-428810.70,4432816.00,0.05,0.00,7959467.50,0.00,1.00,0.00
15321600,1427503.50,734.31,-13395870.00,-432788.44,4506360.00,0.05,0.00,7894795.00,0.00,1.00,0.00
15325200,1582134.90,813.86,-14043275.00,-430960.75,4585142.50,0.05,0.00,8306958.50,0.00,1.00,0.00
15328800,1389655.40,714.84,-14596648.00,-427181.40,4686585.50,0.05,0.00,8947589.00,0.00,1.00,0.00
15332400,1457077.80,749.53,-14913117.00,-433625.78,4785127.00,0.05,0.00,9104538.00,0.00,1.00,0.00
15336000,1680327.80,864.37,-15107770.00,-436324.75,5009490.00,0.05,0.00,8854277.00,0.00,1.00,0.00
15339600,1182905.50,608.49,-15264549.00,-443046.70,5248233.00,0.05,0.00,9276457.00,0.00,1.00,0.00
15343200,784622.50,403.61,-15484239.00,-457836.94,5567660.00,0.05,0.00,9589793.00,0.00,1.00,0.00
15346800,934126.70,480.52,-15673930.00,-464613.12,5799992.00,0.05,0.00,9404424.00,0.00,1.00,0.00
15350400,788193.25,405.45,-15669648.00,-466526.78,5553766.50,0.05,0.00,9794215.00,0.00,1.00,0.00
15354000,344695.47,177.31,-14867730.00,-463284.50,6054496.50,0.05,0.00,8931822.00,0.00,1.00,0.00
15357600,59558.13,30.64,-14218421.00,-479874.97,6262971.00,0.05,0.00,8375766.50,0.00,1.00,0.00
15361200,25506.40,13.12,-13650581.00,-466715.88,6150765.50,0.05,0.00,7941025.50,0.00,1.00,0.00
